16:59:16.470 | 0f e9 0a ec 38 f4 26 59 18 00 1d d2 23 81 1a 80  |  -95 CRC error
16:59:16.732 | 0f ea 0a f8 22 7e 1e 52 0b 29 1a b9 20 eb 18 07  |  -95 CRC error
16:59:16.983 | 0f eb 0b 04 20 d5 26 76 23 1c 1e 3a 1e 15 2a 37  |  -98 CRC error
16:59:17.247 | 0f ec 0b 10 17 9b 1d 3d 1f b8 20 63 28 55 20 cb  |  -96 CRC error
16:59:17.497 | 0f ed 0b 1c 1a bf 2a 2c 2f bb 1d 24 18 f0 17 8f  |  -96 CRC error
16:59:17.769 | 8f ee 0b 28 2a fc 32 ee 1f 57 2a 8e 1a 6d 15 7c  | -101 CRC error
16:59:18.020 | 0f ef 0b 34 21 dc 21 c0 19 8d 29 97 23 10 28 f6  |  -97 CRC error
16:59:18.273 | 4d f0 4b 40 24 85 1f ac 18 14 22 ef 30 cb 13 55  |  -98 CRC error
16:59:18.546 | 0f f1 0b 4c 26 79 18 bd 21 d4 25 e9 14 ef 52 55  |  -96 CRC error
16:59:18.796 | 4d ea 0b 58 15 57 16 a8 13 9d 1d d7 12 e2 1d 5a  |  -94 CRC error
16:59:19.319 | 0f f4 0b 70 27 50 2f 56 20 db 26 9d 17 8c 1d 75  |  -99 CRC error
16:59:20.614 | 0f f9 0b ac 22 55 22 27 2e ef 16 ce 22 ab 27 41  |  -99 CRC error
16:59:20.870 | 0d fa 0b b0 1f 5f 24 2f 56 bd 22 cb 5a c3 12 7e  | -102 CRC error
16:59:21.134 | 0f fb 0b c4 20 41 13 18 1a 7b 2a 76 16 79 22 0a  |  -97 CRC error
16:59:21.394 | 0f fc 0b d0 2c 1d 1c 2e 27 47 28 5d 1e 2a 1a 35  |  -97 CRC error
16:59:22.693 | 0f 01 0c 0c 23 4a 1e 21 20 15 18 9e 22 a9 2b 68  |  -96 CRC error
16:59:23.211 | 0f 03 0c 24 16 2e 1b a3 23 dd 25 26 1a 21 25 9b  | -100 CRC error
16:59:23.470 | 0f 14 0c 30 17 69 53 3b 1b ce 21 06 1d 0f 5c c8  |  -98 CRC error
16:59:28.132 | 0f 16 0d 08 17 30 23 06 2b ab 20 52 19 37 1a 29  | -100 CRC error
16:59:29.174 | 0d 1a 0d 38 22 90 24 a8 1f 09 21 25 20 8c 24 aa  | -102 CRC error
16:59:29.434 | 0f 1b 0d 44 16 1e 16 85 26 4f 10 ac 1c 51 27 19  |  -99 CRC error
16:59:32.022 | 0f 25 0d bc 12 47 28 05 12 7b 1c c6 2d fa 1a a3  |  -99 CRC error
16:59:32.542 | 0f 27 0d d4 29 25 aa b2 16 ca 14 50 20 e2 25 75  |  -98 CRC error
16:59:32.802 | 0f 28 0d e0 2b 85 1f cb 23 9b 5c 79 1d 21 26 11  |  -97 CRC error
16:59:33.046 | 0f 29 0d ec 0c 97 16 e6 15 71 19 3e 1f d5 20 ce  |  -99 CRC error
16:59:33.321 | 0f 2a 0d f8 19 ef 20 48 1f 62 28 34 20 3d 1e 57  |  -99 CRC error
16:59:33.569 | 0f 2b 0e 04 1d 93 25 fb 1a d5 21 b9 27 17 19 bf  |  -98 CRC error
16:59:33.823 | 0f 2c 0e 10 1f 68 27 16 16 d6 19 05 15 db 1a a9  |  -96 CRC error
